path	class	function	start	end	lines	visibility	static	owner_zone	sha256	signature
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	auditSummary	16	18	3	package	True	world.generation.transition	76a34e3d76cb87a9e3a94290e2891669efdd5f79c763b2f22c56b12cdddcb859	static String auditSummary() {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	birthTurnForAge	20	24	5	package	True	world.generation.transition	635fa0ee722d25b486a221ac60fee4bd2d87957f3f67d51fdcb7220b1142ed24	static long birthTurnForAge(int ageYears, Random r) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	ageAtWorldTurn	26	29	4	package	True	world.generation.transition	21ce576bbb6e79587374152bd1b80bb91202ad23e0cb9b8d12fede1c9cecfb42	static int ageAtWorldTurn(long birthWorldTurn, long worldTurn) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	bandForAge	31	37	7	package	True	world.generation.transition	7479a5a18697d8cef53b00fb11c3a590a5a71c924c509f9a0c6f112862c8eae1	static String bandForAge(int age) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	isMinorAge	39	39	1	package	True	world.generation.transition	732698245bcae75a410d33ca84c8a9197b22d18c96d665a3fbae89cad73cae26	static boolean isMinorAge(int age) { return age >= 0 && age < 16; }
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	isYoungAdultAge	40	40	1	package	True	world.generation.transition	72c8bc1a0b4c188c47dea33a6947f78ec15dcd09f5eb3d06e81ed8806e38a598	static boolean isYoungAdultAge(int age) { return age >= 16 && age < 21; }
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	playerStartingAge	42	48	7	package	True	world.generation.transition	933c2d705c8b0b33f8b6382a924dc7e49f36c2bac66c198214a081798a74d8aa	static int playerStartingAge(Random r) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	initializeCandidateAge	50	56	7	package	True	world.generation.transition	1b31b22508965333680abc7d81406b54767e6db11b7ace142032b5545a576ee2	static void initializeCandidateAge(Candidate c, Random r) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	synchronizeCandidate	58	63	6	package	True	world.generation.transition	1554d990cf2b0052622faf669e06b5d724951b273adfc3b4b37b64c8a7b9e786	static void synchronizeCandidate(Candidate c, long worldTurn) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	startingNpcAge	65	75	11	package	True	world.generation.transition	454fb548f8be2612899754817b7c09995c5f4aadb788f08e3897d5ff06775150	static int startingNpcAge(NpcEntity n, Faction f, ZoneType z, Random r) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	initializeNpcAge	77	83	7	package	True	world.generation.transition	705e0214ac74da31fcbf79abee6ada251538ec72012d740f9aa7c292b8ef8482	static void initializeNpcAge(NpcEntity n, ZoneType z, Random r) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	synchronizeNpc	85	91	7	package	True	world.generation.transition	730aaadbefd62dc734e9586f6817ec760d20c65d8b707e1aecd4990109dc0788	static void synchronizeNpc(NpcEntity n, long worldTurn) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	synchronizeLoadedActors	93	102	10	package	True	ui.render.surface	1cb72b1575400bb11ee6880df2459103d8f9a242e4a46c228c61dcb068799ec7	static int synchronizeLoadedActors(GamePanel g, String reason) {
src/mechanist/AgeAndWorldTimeAuthority.java	AgeAndWorldTimeAuthority	worldTimeText	104	110	7	package	True	world.generation.transition	c8408933e4c7cc0c265bcce29baf7224a13309957ff7f3a4dd299298a0b5ee4e	static String worldTimeText(long worldTurn) {
src/mechanist/AppIconAuthority.java	AppIconAuthority	AppIconAuthority	28	28	1	private	False	unclassified	0417796eccb1e49d6cfe07e9f56f5373e85bd5c8b5f77995e93f6614ab2b0574	private AppIconAuthority() {}
src/mechanist/AppIconAuthority.java	AppIconAuthority	applyTo	30	40	11	public	True	ui.render.surface	e699cc2bcc25ec92aa21db6114cd82242baf8324948e5fdea026fad13e2d1d12	public static void applyTo(JFrame frame) {
src/mechanist/AppIconAuthority.java	AppIconAuthority	loadIcons	42	49	8	public	True	inventory.items.persistence	5023c92eb54fac2763922422883d1dbbcd3d0acda7d6b63b4a23b523088e9eb4	public static List<Image> loadIcons() {
src/mechanist/AppIconAuthority.java	AppIconAuthority	assetPathForSize	51	56	6	public	True	combat.entities.simulation	8505103c68ad688553478539917a6e00fcb88a8a0c2de869b4cbbc3773cbcd48	public static String assetPathForSize(int size) {
src/mechanist/AppIconAuthority.java	AppIconAuthority	loadIcon	58	78	21	private	True	inventory.items.persistence	ff4b66a840e545d0d50f4527a2ad1bc9185c32954524d28740cf6c50e087fb13	private static Image loadIcon(int size) {
src/mechanist/AppIconAuthority.java	AppIconAuthority	applyTaskbarIcon	80	90	11	private	True	assets.registry.art	3651cfde329e0a308b009a68da580a9b5c34cc33f82682a029d486c225031d89	private static void applyTaskbarIcon(Image image) {
src/mechanist/ApplicationRuntimeMode.java	ApplicationRuntimeMode	parse	17	24	8	package	True	runtime.options	972a7d318ba8b92f55fd5351d315984d0dc35772182953d9b9d68169b7692d2f	static ApplicationRuntimeMode parse(String raw) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	Variant	73	81	9	package	False	ui.input.navigation	83990b94ed39224302dae9c60f94b8f8cc652f249d7dd7d3560e3866523cca50	Variant(String type, char glyph, String token, String artKey, String label, String inspection, String servicePreview) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	ArbitesPrecinctFixtureAuthority	87	87	1	private	False	interaction.fixtures.machines	4059c44dab14e8bb51e75b9e6e6f48245ce1d8a436cb29005f0eab7193a3dc74	private ArbitesPrecinctFixtureAuthority() {}
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	isFamilyType	89	89	1	package	True	interaction.fixtures.machines	77bdb5dd565b1ff37b1dc123a8c1ea403d6e02e96bdb947facbeb6c7be85552f	static boolean isFamilyType(String type) { return variantFor(type) != null; }
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	variantFor	91	94	4	package	True	interaction.fixtures.machines	10a3a240a9df8f88612abc108934f3ee21e7db9cf0d11b89101404265cacd9a3	static Variant variantFor(String type) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	artKeyForType	96	99	4	package	True	ui.input.navigation	409d1848f2e4e585385b8d9df2db579ebec48c253263476e0bf108ee967c9a73	static String artKeyForType(String type) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	glyphForType	101	104	4	package	True	interaction.fixtures.machines	cf433c7ed6b49fb6e940b842eda9f86ee89503f2644d93f8c7e6e44da99cee7c	static char glyphForType(String type) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	chooseRoomFixtureType	106	127	22	package	True	world.generation.transition	3ca8b8bc1930826b8847a932342aa043fdf2da1d67081ce25ac4b24d97390197	static String chooseRoomFixtureType(World w, RoomProfile rp, int roomId, Random r) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	pickType	129	133	5	private	True	interaction.fixtures.machines	f20641cf443b258b31938d50ed00b4304ca86819b129135a01504bf80239601c	private static String pickType(Random r, Variant... variants) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	roomLabel	135	140	6	package	True	world.generation.transition	015ba22d70c63d46dae85a895411dadabcec6c292cc4201d25812917a6cd95a3	static String roomLabel(String type, RoomProfile rp, ZoneType z) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	roomStock	142	149	8	package	True	world.generation.transition	cf29b46f85673741ad1c96b3e07087f8f6f7793bdae15f30f756098ee8f161e1	static String roomStock(String type, RoomProfile rp, World w, int roomId, char under) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	inspectionLine	151	155	5	package	True	interaction.fixtures.machines	7070febc108c09f0182f192171057dd179356f86b3c040cdc18bcf4b852e8049	static String inspectionLine(String type) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	interactionVerb	157	174	18	package	True	interaction.fixtures.machines	d880e01ab02d5efe5f8a2c36d1927b1fe4820a1fbe3aa9c481d238ecbaaf6d93	static String interactionVerb(String type) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	shortLabel	176	181	6	package	True	interaction.fixtures.machines	348caa11f1aa9e178d362f29ac25aca3fce6fc25acf8052ece7955e78210fd5d	static String shortLabel(MapObjectState m) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	auditSummary	183	186	4	package	True	world.generation.transition	cf201122a3dbdd2958be940ab72714ad2504fd13aaed6a5f74a996d6d34192e5	static String auditSummary() {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	roomText	188	192	5	private	True	world.generation.transition	8095c2e76508aed70c0a42e72c7617d3eb3967f4b71a4feee6de79708c5929d5	private static String roomText(RoomProfile rp) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	contains	194	198	5	private	True	interaction.fixtures.machines	0815377d40a8b115aa06195f692573cf84c6c8148dfb62ef1e0e8213590813dc	private static boolean contains(String s, String... parts) {
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	title	200	200	1	private	True	interaction.fixtures.machines	46b49ab787fba586ae8c6ea7b7aa7672e3ffa8282c2df48e0e93415359c79e5a	private static String title(String s) { return s == null || s.isBlank() ? "Arbites precinct fixture" : Character.toUpperCase(s.charAt(0)) + s.substring(1); }
src/mechanist/ArbitesPrecinctFixtureAuthority.java	Variant	safe	201	201	1	private	True	interaction.fixtures.machines	9b915d8276acd6c4371d7715e1f4daf172e0f1d6ffc8441cef3937e9734729ff	private static String safe(String s) { return s == null ? "" : s.replace(';', ','); }
src/mechanist/ArtPackManager.java	ArtPackManager	ArtPackManager	36	37	2	private	False	assets.registry.art	a7ca603c2f7dcf79df0749cb3f536f610d86671f8d6f8a0ca75d2545986f36e9	private ArtPackManager() {
src/mechanist/ArtPackManager.java	ArtPackManager	prepareAndResolveRoot	39	67	29	package	True	assets.registry.art	52b46a4f569369b2ed4d78d46a8e15d4db7d206ebdfa9473a5332fc08f4e513e	static String prepareAndResolveRoot(String packDirName, String cacheDirName, String bundledFallbackRoot) {
src/mechanist/ArtPackManager.java	ArtPackManager	resolveBundledFallbackRoot	69	105	37	package	True	assets.registry.art	0bf349baf5f0174ac67222b938d015dd330cf9f1f60e8b2ad31985356e08af85	static String resolveBundledFallbackRoot(String bundledFallbackRoot) {
src/mechanist/ArtPackManager.java	ArtPackManager	resolveInstalledArtRoot	107	131	25	package	True	assets.registry.art	78a5299816024a7069799f3526853cc41ad69eb7fd067179473cad54cf8e3dc8	static String resolveInstalledArtRoot(String requestedRoot) {
src/mechanist/ArtPackManager.java	ArtPackManager	resolveQualityRoot	133	161	29	package	True	combat.entities.simulation	117fe12a3e185c81a3e036c4a7bc5eb9ef26c1fe76dea175ce49c7c024fefa02	static Path resolveQualityRoot(String bundledRoot, String folder) {
src/mechanist/ArtPackManager.java	ArtPackManager	resolveQualityCellsRoot	163	173	11	package	True	assets.registry.art	0a7aea7f21a71126467a925b1522825ae7cc888e28391a441699c945d0e01d61	static String resolveQualityCellsRoot(String bundledRoot, String folder) {
src/mechanist/ArtPackManager.java	ArtPackManager	isSupportedQualityFolder	175	181	7	package	True	assets.registry.art	d33eaa37faa2248723a83e34e27957dd717fd17f36f46c8921f6013e7767cf97	static boolean isSupportedQualityFolder(String folder) {
src/mechanist/ArtPackManager.java	ArtPackManager	normalizeQualityFolder	183	198	16	package	True	assets.registry.art	d4324019c9997cde433d5a89f5c77d7d484429b966a629e9fac81578ac571705	static String normalizeQualityFolder(String folder) {
src/mechanist/ArtPackManager.java	ArtPackManager	countPngFiles	200	214	15	package	True	combat.entities.simulation	c21d0f0acccd91e6d52a0c754d74498da8607e5794240a4bbeb87e823d61ff4f	static int countPngFiles(Path root) {
src/mechanist/ArtPackManager.java	ArtPackManager	hasQualityCells	216	221	6	package	True	assets.registry.art	03cf4d2765e241816c72c7368a0a0635a67fb179da18411f8b67f9030cf5db7b	static boolean hasQualityCells(String artRoot, String folder) {
src/mechanist/ArtPackManager.java	ArtPackManager	auditQualityRoots	223	240	18	package	True	world.generation.transition	ec6895f7444d0df95b30c957e3aa88b09c70d4432e2c3e4c6fc6184b7ef56c60	static String auditQualityRoots(String artRoot) {
src/mechanist/ArtPackManager.java	ArtPackManager	findArtRoot	242	259	18	private	True	combat.entities.simulation	82542f31f4b1e04b1d77fa6cee70d107a9c73a11ad83e3b5f29a0529d1136dd4	private static Path findArtRoot(Path searchRoot) {
src/mechanist/ArtPackManager.java	ArtPackManager	findQualityRoot	261	278	18	private	True	combat.entities.simulation	e30e893006c9926df033e50e726c934173399a83f3a0f590ce32738d0778ab1a	private static Path findQualityRoot(Path searchRoot, String wantedFolder) {
src/mechanist/ArtPackManager.java	ArtPackManager	expandRuntimeCandidates	280	314	35	private	True	runtime.options	52638d53b8616272abd6d8b11f8ba2e6cf364c5e95f723d7a592c1ebe4badf09	private static Set<Path> expandRuntimeCandidates(Set<Path> incoming) {
src/mechanist/ArtPackManager.java	ArtPackManager	addCandidate	316	319	4	private	True	combat.entities.simulation	55ba1dc43a30345fca3da497ea4aab2ccc353818a12d893d82f3836c5cf9cdd4	private static void addCandidate(Set<Path> candidates, String path) {
src/mechanist/ArtPackManager.java	ArtPackManager	isUsableArtRoot	321	345	25	private	True	combat.entities.simulation	5b49d48097e8cd8ff74246d85095c5a6424e20a296df1fb27fe62eebd11a7ea6	private static boolean isUsableArtRoot(Path root) {
src/mechanist/ArtPackManager.java	ArtPackManager	isPng	347	350	4	private	True	combat.entities.simulation	cdf3c0e471e2f988d9905ed4e9f003a2c105ef5affa93a8cd45ded79be93be4e	private static boolean isPng(Path path) {
src/mechanist/ArtPackManager.java	ArtPackManager	normalizeSlashes	352	355	4	private	True	assets.registry.art	4f06b008713febcf1f06c9aff8007d7ff73f99a1b2ef917d04c59f14949413e9	private static String normalizeSlashes(String raw) {
src/mechanist/ArtPackManager.java	ArtPackManager	nullToBlank	357	359	3	private	True	assets.registry.art	b29f199daa074689b15e6faa92e4391d608a891c96495f72422d9f7701150f22	private static String nullToBlank(String raw) {
src/mechanist/AssetIntegrationDisciplineAuthority.java	AssetIntegrationDisciplineAuthority	AssetIntegrationDisciplineAuthority	473	473	1	private	False	assets.registry.art	bae157f3c475e196106cc130a1d24f77a63b012487ff59ae27816274050b4a04	private AssetIntegrationDisciplineAuthority() {}
src/mechanist/AssetIntegrationDisciplineAuthority.java	AssetIntegrationDisciplineAuthority	alias	475	475	1	private	True	assets.registry.art	7761009d608d559f9bbecae78180838d4addde734a8558945ad5977b77531142	private static void alias(String legacy, String canonical) { LEGACY_TO_CANONICAL.put(legacy, canonical); }
src/mechanist/AssetIntegrationDisciplineAuthority.java	AssetIntegrationDisciplineAuthority	semantic	476	476	1	private	True	ui.input.navigation	3764971363b0ca30be7d02782a5f562882aebe7baa5c5f106a30f71d4a80a03c	private static void semantic(String canonical, String semanticKey) { PROMOTED.add(canonical); CANONICAL_TO_SEMANTIC.put(canonical, semanticKey); }
src/mechanist/AssetIntegrationDisciplineAuthority.java	AssetIntegrationDisciplineAuthority	canonicalType	478	478	1	package	True	combat.entities.simulation	23366fdae0a1723f501273a24d7b619c190cfcef7962e71abc661379acaf0e6f	static String canonicalType(String type) { if (type == null) return null; return LEGACY_TO_CANONICAL.getOrDefault(type, type); }
src/mechanist/AssetIntegrationDisciplineAuthority.java	AssetIntegrationDisciplineAuthority	isPromotedType	479	479	1	package	True	combat.entities.simulation	d27fa257f3abd1593d6321cf9639079949afcfa4d3d7a3371fd8804b698bbe38	static boolean isPromotedType(String type) { String canonical = canonicalType(type); return canonical != null && PROMOTED.contains(canonical); }
src/mechanist/AssetIntegrationDisciplineAuthority.java	AssetIntegrationDisciplineAuthority	semanticKeyForType	480	480	1	package	True	ui.input.navigation	35f5d8eee2515f8bcbb5e5a0ff1962fa8ffe1b53982371dfd926bc28c63d15f9	static String semanticKeyForType(String type) { String canonical = canonicalType(type); return canonical == null ? null : CANONICAL_TO_SEMANTIC.get(canonical); }
src/mechanist/AssetIntegrationDisciplineAuthority.java	AssetIntegrationDisciplineAuthority	semanticKeyForMapObject	482	526	45	package	True	ui.input.navigation	5d00680469451425d51dbf5a65327705a915009c5b482de70c7a66c71b7a7975	static String semanticKeyForMapObject(MapObjectState obj) {
src/mechanist/AssetIntegrationDisciplineAuthority.java	AssetIntegrationDisciplineAuthority	auditSummary	528	532	5	package	True	world.generation.transition	ae191bcea015b1a40cd3751f122011c4a0b12dbef63910fc811317c7102d7c14	static String auditSummary() {
src/mechanist/AssetRegistryHardeningAuthority.java	AssetRegistryHardeningAuthority	AssetRegistryHardeningAuthority	47	47	1	private	False	assets.registry.art	957dcbda7e9d5ec6d566449c19d713dcf558c6d2cddc6051755c039f7fab7f52	private AssetRegistryHardeningAuthority() {}
src/mechanist/AssetRegistryHardeningAuthority.java	HardeningAudit	HardeningAudit	49	75	27	public	False	world.generation.transition	3b0c292e27962f702c7e295e9abb8f6f0d8beed2fac0f94accc4f452fe06114d	public record HardeningAudit( int registryEntries, int migratedTypesChecked, int typedFallbacksChecked, int missingCoverageTypes, int unmappedTileAliases, int missingTileAliasMetadata, int missingObjectMappings, int missingItemMappings, int missingPortraitPartitions, List<String> errors ) {
src/mechanist/AssetRegistryHardeningAuthority.java	HardeningAudit	migratedTypes	77	79	3	public	True	assets.registry.art	df78dc0fa6f0f68b216cec4095772f51aebc46757a2f95bf0a456723f622527e	public static AssetType[] migratedTypes() {
